NPS Classification;Country;Region;Reason 1;Reason 2;Reason 3;NPS;Comment
Detractor;BR;POC;N?o se importa com o motorista parceiro;Oferece um péssimo servi?o de atendimento, demora nas respostas e na solu??o;;5;Melhorias no aplicativo melhor informativo para o motorista quando finalizar uma corrida em dinheiro onde o passageiro n?o pagou o valor corretamente podendo ter a op??o de jogar a diferen?a para o ultra corrida outra coisa é quando finalizo uma corrida no dinheiro ou cart?o e logo em seguida toca uma corrida o valor que estamos tentando receber do passageiro n?o aparece novamente seria fácil aceitar corrida logo após a finaliza??o total da corrida come?ar a próxima pois se n?o temos que cancela
Neutral;BR;POC;Todos gostam da 99, n?o há necessidade em recomendar para outras pessoas;;;8;Deveria aparecer o nome do passageiro antes de aceitar, assim nós mulheres poderíamos escolhe
Detractor;BR;POC;Os ganhos s?o poucos e instáveis;N?o tem regras justas;N?o se importa com o motorista parceiro;5;Regi?o de risco n?o é considerada pelo App enquanto as que n?o possuem risco s?o apontadas como tal. Recebo advertência sobre local certo de embarque e desembarque do usuário, porém o mesmo é quem eata escolhendo o local. A plataforma n?o tem um canal mais simples pra que eu possa me defender publicar uma situa??o.  Assim como as outras , o cliente tem mais raz?o que nós.  Gostaria que o valor das corridas seguissem o aumento dos combustíveis e demais ,, pe?as para manuten??o
Neutral;BR;POC;O aplicativo n?o é fácil de usar;Oferece poucas informa??es do passageiro;;8;Na minha opini?o era pra ser mas justas nos cancelamentos por ex uma viagem pra pegar o passageiro a mas de 10 minutos ? tem como
Detractor;BR;POC;Muitas corridas iniciam ou se encerram em áreas de risco;N?o se importa com o motorista parceiro;Os ganhos s?o poucos e instáveis;6;?s vezes o problema s?o os passageiros que acha que pago um valor e podem fazer tudo no carro ou dá um calote.\npassageiro pedindo para outra pessoa e n?o avisa
Detractor;BR;POC;N?o se importa com o motorista parceiro;Oferece poucas informa??es do passageiro;Os ganhos s?o poucos e instáveis;5;Seria bom reduzir um pouco a taixa de servi?o.
Neutral;BR;POC;N?o se importa com o motorista parceiro;N?o tem regras justas;Os ganhos s?o poucos e instáveis;7;A 99 deveria avaliar mais o cenário da cidade em que ela está para ent?o colocar as regras, minha cidade é pequena e o combustível caro, muitas vezes sou bloqueado, porém tem corridas que n?o tem como eu fazer, ex: o passageiro está a 5 km de dist?ncia, porém sua corrida é de apenas 1 km ou 2 km, ou seja eu rodo mais vazio que com o passageiro, corridas assim s?o inviáveis para os motoristas da minha cidade, mesmo assim se cancelarmos, somos punidos.
Detractor;BR;POC;N?o mostra o local de embarque e desembarque com precis?o;O aplicativo n?o atende minhas necessidades de trabalho;O passageiro é mal-educado, atrasado, bagunceiro e destrói o meu carro;4;Corridas geralmente de embarque muito longe
Neutral;BR;POC;Oferece poucas informa??es do passageiro;Os ganhos s?o poucos e instáveis;Muitas corridas iniciam ou se encerram em áreas de risco;8;Tarifa baixa sin?nimo de servi?o sem valor .desmotiva motorista e afasta passageiro. Bons motoristas elevam imagem da plataforma .deveriam sim ganhar mais incentivos.
Detractor;BR;POC;Muitas corridas iniciam ou se encerram em áreas de risco;? perigoso trabalhar com a 99;Oferece poucas informa??es do passageiro;6;Muitas corridas em lugares perigosos, passageiro sem foto, sem localiza??o precisa.
Detractor;BR;POC;As ferramentas de seguran?a n?o ajudam com uma viagem segura;Muitas corridas iniciam ou se encerram em áreas de risco;Oferece um péssimo servi?o de atendimento, difícil de entrar em contato;3;Quando um cancelamento é feito informando que a área é de risco nós ( motoristas) n?o deveríamos ser responsáveis/penalizados por conta que n?o vamos há um local onde nossa seguran?a poderá ser afetada. Outro ponto seria quando chegarmos ao local de partida e o passageiro n?o apareceu após 5 minutos, deveria ser lan?ada uma multa ao mesmo referente ao deslocamento do motorista e a taxa de servi?o do app, s?o pequenas coisas como essas que deixa o servi?o falho e muitos n?o indicarem/recomendarem
Detractor;BR;POC;Todos est?o falando sobre a 99 de forma negativa;N?o mostra o local de embarque e desembarque com precis?o;N?o se importa com o motorista parceiro;0;Empresa só visa locro
Detractor;BR;POC;O passageiro é mal-educado, atrasado, bagunceiro e destrói o meu carro;Oferece um péssimo servi?o de atendimento, difícil de entrar em contato;N?o tem regras justas;1;A maioria dos passageiros da 99 faz gra?a com a cara do motorista Pois sabe que n?o será penalizado como na Uber passageiro chama dois aplicativos quando nesse caso o motorista da Uber chega primeiro como ele sabe que n?o vai ser penalizado pela 99 simplesmente vai embora e deixa o motorista da 99 chupando o dedo pois n?o tem uma puni??o Severa igual tem para o motorista no erro do motorista ele a finalizar porque no erro do passageiro ele n?o é penalizado tá na hora de rever isso 99 coloque o??
Detractor;BR;POC;Os ganhos s?o poucos e instáveis;Oferece poucas informa??es do passageiro;N?o se importa com o motorista parceiro;2;Essa semana a 99 mudou as taxas e aqui na cidade muitos motoristas insatisfeito com o aumento insignificante do valor das taxas cobrado da 99
Detractor;BR;POC;Os ganhos s?o poucos e instáveis;Oferece poucas informa??es do passageiro;N?o se importa com o motorista parceiro;5;Boa tarde, o aplicativo é  bom , mas poderia ser mais rigido no cadastramento e ter a taxa de cancelamento e o km de deslocamento.
Neutral;BR;POC;? perigoso trabalhar com a 99;N?o mostra o local de embarque e desembarque com precis?o;Os ganhos s?o poucos e instáveis;8;Os valores s?o muito baixo deveria ser um valor mas alto pricipalmente para veículo mais de luxo como o meu e 1.6 automático cedam ele gasta bem mais que os mais inferior
Neutral;BR;POC;O aplicativo n?o atende minhas necessidades de trabalho;N?o se importa com o motorista parceiro;Oferece um péssimo servi?o de atendimento, difícil de entrar em contato;8;Ja tive muito prejuízo com a 99\nE muitos amigos tbm
Detractor;BR;POC;Oferece poucas informa??es do passageiro;;;5;Fazer op??o para passageiro (com crian?a) pois sem cadeirinha eu como motorista chego no local e tenho que cancelar a corrida,assim ficando no prejuízo do deslocamento
Detractor;BR;POC;Oferece um péssimo servi?o de atendimento, demora nas respostas e na solu??o;O passageiro é mal-educado, atrasado, bagunceiro e destrói o meu carro;N?o se importa com o motorista parceiro;5;Deviria da mas import?ncia aos motoristas parceiro como a resposta aqual foi o devido cancelamento, tempo de espera por cliente e ela n?o vem cancelamos com tempo muito grande n?o ganhamos deslocamento pós chegamos no local pax cancela e n?o recebemos o devido valor qto a calote dos pax n?o d?o apoio ao motorista, e mesmo explicando o cancelamento somos punidos etc.
Detractor;BR;POC;N?o se importa com o motorista parceiro;As rotas de viagem s?o perigosas;Os ganhos s?o poucos e instáveis;5;As viagens tem que mostrar para o passageiro está indo, os usuários da 99 a maioria absoluta s?o de bairros perigosos. Meio de semana tem pouco passageiros utilizando no aplicativo
Neutral;BR;POC;Oferece poucas informa??es do passageiro;N?o mostra o local de embarque e desembarque com precis?o;;8;Precisa melhorar urgente o gps. O passageiro devia ser obrigado a pagar taxa de cancelamento, pois muitas vezes deixam de pegar o aplicativo pois n?o tem regra.
Detractor;BR;POC;N?o se importa com o motorista parceiro;As ferramentas de seguran?a n?o ajudam com uma viagem segura;? perigoso trabalhar com a 99;5;Nao é de todo difícil de trabalhar com a 99 é o problema de seguran?a e tudo e a favor do usuário nada pelo motorista.acontece muito do app chama muito longe e chega lá o passageiro n?o sai .N?o responde msg e agente cancela e quem perde somos nós. Se o passageiro n?o paga o prejuízo e nosso etc
Detractor;BR;POC;Muitas corridas iniciam ou se encerram em áreas de risco;N?o se importa com o motorista parceiro;Oferece poucas informa??es do passageiro;6;Menos bloqueios e mais aten??o com os motorista e mais analise sobre os passageiros.
Neutral;BR;POC;Os ganhos s?o poucos e instáveis;Muitas corridas iniciam ou se encerram em áreas de risco;As rotas de viagem s?o perigosas;7;Sim, precisa parar de banir o passageiro, pois ele conhece os locais, sabe onde tem riscos, entao se ele rejeita e porque e perigoso e o principal a tarifa minima ta defasada nao acompanha a alta dos conbustiveis.
Detractor;BR;POC;Muitas corridas iniciam ou se encerram em áreas de risco;Os ganhos s?o poucos e instáveis;N?o tem regras justas;6;Embarques demasiadamente distantes (6km)\nTaxas muito altas\nFalta da taxa de cancelamento. Mais de uma vez cheguei ao local de embarque e o passageiro havia embarcado em outro aplicativo. Entrei em contato com o suporte e fui informado que a taxa n?o existe. Além deste fato o cancelamento “cai” sobre minhas taxas de desempenho.\n
Detractor;BR;POC;N?o se importa com o motorista parceiro;As rotas de viagem s?o perigosas;? perigoso trabalhar com a 99;3;Passageiro chamam o carro sem nome ou com apelidos de palavr?o isso n?o poderia acontecer , existe identidade social ali está o nome que deveria aparecer no aplicativo isso nós traz muita inseguran?a
Neutral;BR;POC;N?o mostra o local de embarque e desembarque com precis?o;N?o tem regras justas;Os ganhos s?o poucos e instáveis;7;Os senhores creem mesmo que R$ 4,75 - remuneram o custo de qualquer viagem mesmo que em curtíssima dist?ncia. Ou consideram reembolso de combustível como sendo remynera??o?
Neutral;BR;POC;O passageiro é mal-educado, atrasado, bagunceiro e destrói o meu carro;;;8;Gostaria que tivessem uma regra mais flexível sobre cancelamento por parte do motorista, pois muitas vezes cancelo devido ao passageiro n?o estar no local de embarque e eu aguardo uns 5 minutos ou mais....cancelo e ainda sou prejudicada.
Detractor;BR;POC;Oferece um péssimo servi?o de atendimento, difícil de entrar em contato;Oferece um péssimo servi?o de atendimento, demora nas respostas e na solu??o;;3;Oque mais fico indignado com a 99 é com rela??o aos cancelamentos, chego no passageiro, ninguém aparece, n?o recebo nada por isso, fico que nem besta esperando e se eu cancelar ainda sou punido. Sem taxa de cancelamento ou algum tempo pra nós motoristas podermos cancelar fica difícil. \n
Neutral;BR;POC;Os ganhos s?o poucos e instáveis;? perigoso trabalhar com a 99;Oferece poucas informa??es do passageiro;7;Só resumindo o que é pago para o motorista pela 99 n?o está sendo suficiente para pagar o aluguel do carro e o combustível que est?o muito altos
Detractor;BR;POC;Oferece um péssimo servi?o de atendimento, difícil de entrar em contato;Oferece um péssimo servi?o de atendimento, demora nas respostas e na solu??o;? difícil receber meus ganhos na minha conta;4;N?o temos seguran?a de receber os valores a vista, o aplicativo deveria ter uma ferramenta de pagamento parcial, caso haja falta de troco, ficaria uma parte para a próxima corrida, daí o cliente pagaria posteriormente, ou o total da corrida.\nAté hoje o meu cartao da 99 Pop n?o chegou.\nN?o podemos sacar os ganhos diariamente, em dias comerciais, só uma op??o de saque na quarta-feira, o aplicativo tem que ser mais flexível, trabalhamos todos os dias, temos que abastecer, realizar manuten??o.
Detractor;BR;POC;? perigoso trabalhar com a 99;Os ganhos s?o poucos e instáveis;Muitas corridas iniciam ou se encerram em áreas de risco;5;O principal motivo da insatisfa??o é o pre?o das corridas.
Neutral;BR;POC;N?o mostra o local de embarque e desembarque com precis?o;Muitas corridas iniciam ou se encerram em áreas de risco;;8;Gostaria de Saber o destino antes de aceitar a corrida. Pois o passageiro se chateia de um motorista aceitar a corrida e em seguida cancelar. O motorista tá isso se a viagem n?o for atraente ou o local de desembarque é área de risc
Detractor;BR;POC;? perigoso trabalhar com a 99;;;4;Usuários 99 s?o em grande maioria de áreas com risco social, além do que tanto a 99 como outras plataformas, n?o se importam em checar os usuários, só querem saber dos lucros. ? corriqueiro o motorista chegar ao local de embarque, e ser pessoas diferentes daquele usuário que solicitou o servi?o. Na maioria das vezes, nem vínculos familiares existem. O maior índice de crimes cometidos contra motoristas de aplicativo, encontra-se lamentavelmente na plataforma 99.
Detractor;BR;POC;Muitas corridas iniciam ou se encerram em áreas de risco;N?o mostra o local de embarque e desembarque com precis?o;O passageiro é mal-educado, atrasado, bagunceiro e destrói o meu carro;5;A 99 n?o paga ao motorista que se dá o trabalho de ir ao local, que, em algumas vezes n?o é seguro ou o passageiro marca errado. Ficamos parados aguardando e depois de 5 minutos como n?o recebemos por cancelar. Como se fossemos chofer dos passageiros. Isso deveria ser feito como na Uber.
Neutral;BR;POC;Todos est?o falando sobre a 99 de forma negativa;Oferece poucas informa??es do passageiro;;8;N?o s?o todas as pessoas, mas grande quantidade de passageiros tem medo de utilizar o App por haver muitas histórias de problemas com motoristas e carros inferiores aos utilizados no App concorrente
Neutral;BR;POC;Oferece poucas informa??es do passageiro;Os ganhos s?o poucos e instáveis;Muitas corridas iniciam ou se encerram em áreas de risco;7;Com o pre?o alto dos combustíveis, atualmente está difícil ter um lucro bom que dê para manter o carro e o sustento, os pre?o de corridas precis?o serem reajustados para haver um ganho melhor ao motorista.
Detractor;BR;POC;O passageiro é mal-educado, atrasado, bagunceiro e destrói o meu carro;As rotas de viagem s?o perigosas;;4;Eu gostaria que as regras s?o aplicativos estivesse mais específica tem muita coisa lá que n?o tem nada a ver E demora muito para você achar ou entender a resposta correta que você quer
Detractor;BR;POC;As ferramentas de seguran?a n?o ajudam com uma viagem segura;Muitos dos motoristas parceiros desistem da 99;N?o mostra o local de embarque e desembarque com precis?o;0;Qual o motivo da redu??o nos valores para os motoristas.Motoristas voltandoa trabalhar na uber novamente.Muitos motoristas com o garupa ligados em primeiro plano.Prefiro trabalhar no 99 mais tá valendo a pena na uber por ter mais chamadas .N?o ligava o uber a 4 meses.Uber com várias din?micas em primeiro plano.Mudem novamente as cobran?as do 99 .
Detractor;BR;POC;N?o mostra o local de embarque e desembarque com precis?o;? perigoso trabalhar com a 99;Muitas corridas iniciam ou se encerram em áreas de risco;5;As corridas se iniciam sozinhas quando chegamos perto do local, as corridas demoram a ser encerradas e precisamos ficar esperando pra receber outras corridas, so chegam corridas com embarque muito longe do passageiro
